Image,Ratings,Price,Description
images/71ICh58yFZL._AC_SX679_.jpg,4.1,"$42
52",
images/61Fh5HbOrhS._AC_SX679_.jpg,4.2,"$80
00","CRISP WHITE CAPS IN COMFY MT3 PROFILE: When it comes to keycaps, the difference between a high-quality set and a run-of-the-mill one is, well, black and white.
FROM THE IBM TERMINAL TO THE DESKTOP: Based on the profile form the iconic IBM beamspring terminals of the 1970s, this custom set is fully sculpted in Hi-Profile. From its heavily slanted design to the scooped, contoured tops of each cap, the set recreates the feel of vintage keyboards.
DOUBLESHOT LEGENDS: As opposed to a dye-sublimiation process, these doubleshot legends are permanently molded inside the keycap, thus becoming an integral part of it. This ensures reliable legends and continuity throughout the set.
ORTHO KIT: Covers Ortholinear keyboard layouts including the Drop Preonic and Planck.
SPECS: Produced by Drop, ABS Hi-Profile MT3 keycaps, Doubleshot legends, MX compatible, and Fully sculpted based on IBM beamspring keycaps."
images/71GTFDd4KiL._AC_SX679_.jpg,3.6,"$44
99","Scissor-structure key-switch
Square keys with low key distance
Internet, email and multimedia hot keys
Compatible with Microsoft Windows ME/2000/XP/Vista/7
Scissor-structure key-switch
Square keys with low key distance
Internet, email and multimedia hot keys
Compatible with Microsoft Windows ME/2000/XP/Vista/7"
images/61wf5zmuGqL._AC_SX679_.jpg,4.3,"$99
99","【Comfortable Tactile Mechanical Keyboard】MECH K300 mechanical keyboard features tactile typing with red shaft low profile keys. Two adjustable tilt feet (6º and 9º) and tilted bottom frame with rounded recessed wrap-around keys provide a great ergonomic support for long-term typing comfort.
【Quiet Keyboard Wireless】With smooth fluid linear low profile keys, wireless mechanical keyboard has a very short travel and a light feel but solid feedback. Nice soft touch feeling keys provides a silent typing with less noise.
【Open Style & Nice Metal Look】With a well-constructed and nice metal look, the Bluetooth mechanical keyboard for Mac is an open-style keyboard, and it is easy to clean with a key removal tool.
【Backlit illuminated Keyboard】The backlighting has 14 different modes with breathing, waterfall, off, on, etc. It is easily controlled with Fn+ keys to change pattern, speed, and brightness. Note: It is white backlighting not RGB.
【Wide compatibility】Bluetooth mechanical keyboard supports all windows systems and Mac OS X 10.2 and above, such as Windows XP/7/8/10 and Mac OS X 10.2 and above, Android 4.3 and above. Compatible with Windows/Laptop/iMac/MacBook Pro/MacBook Air/iPad/Smartphone.
【Switch Up to 4 Devices】Connect with cord, USB or Bluetooth, the tactile mechanical keyboard supports up to 4 devices simultaneously and effortlessly realize quick switch between 4 devices by pressing one button. Note: Wired mode only use with charging cable.
【Rechargeable Mechanical Keyboard】This wireless mechanical keyboard has a large 2000 mAh battery that can last up to 30 days with working on a full charge (with backlight on) and 10 months standby with backlight off. Note: It can be used while charging.
【Programmable Mechanical Keyboard】When using it with a wired connection, you can set up macros to customize key functions. It comes with a short easy understanding manual to show the setting up drivers & macros."
images/71W77R9nNLL._AC_SX679_.jpg,4.1,"$67
99","【Scientific-Based Ergonomic Design】 Comes with a pillowed wrist rest, which offers 58% more wrist support and reduces wrist bending by 25%. The curved split key-frame design reduces muscle strain on your wrists and forearms which works as a posture corrector and keeps hands, neck, and shoulders relaxed.
【Backlit illuminated Keyboard】 With gentle white LED backlight, the keyboard make it easy typing in dimmer light environment, allow you to work day and night without straining your eyes. The illuminated keyboard has 3 adjustable brightness levels: low-mid-high-off to suit all your needs.
【Function Across 3 Devices】 The wireless ergonomic keyboard allows you to connect via Bluetooth or a 2.4G USB receiver. You can connect up to 3 different devices at the same time and easy switch between them by just pressing a single key. Widely compatible with Windows 7/8/10, Mac OS X 10.12, Android 4.3 or higher, Microsoft system.
【Quiet & Comfortable Typing】 Scissor switch structure make every keystroke quiet and fast rebound, scooped keys match the shape of your fingertips, offering quick and precise typing experience. Ergonomically-designed tilt legs lift the keyboard at a perfect angle to keep your wrist comfortable and relax whether seated or standing.
【Fast Recharge & Long Lasting】 The ergo keyboard is equipped with a rechargeable Lithium (1100 mAh) battery, the battery holds power for up to 100 hours of usage on a single full charge. You can focus on work and worry less about charging.
Note: For better customer experience, We added PgUp PgDn Home End function on “Direction Keys” for this keyboard. Press FN and “Direction Keys” to realize PgUp PgDn Home End. Single press “Direction Keys” to realize direction key function. You can download the Product FAQ documents on the details page (Product guides and documents)"
images/61udlDt77-L._AC_SY300_SX300_.jpg,3.8,"$65
75","Wired/wireless - wired
Connector/port/interface - USB
For_device_type - desktop computer
Keyboard_design - oversized"
images/61SlKO+YEML._AC_SX679_.jpg,5,"$130
00","GODSPEED RETURNS FOR ANOTHER MISSION: The history of space exploration is marked with more than a few missions to the great beyond. The same is proving to be true for Godspeed: our exclusive keycap set inspired by space races of the past and future.
NASA'S ICONIC COLORWAY: Featuring NASA’s iconic colorway from the original Apollo 11 lunar module cockpit—the first spaceflight in which man set foot on the moon. The second space race has arrived.
FROM THE IBM TERMINAL TO THE DESKTOP: Based on the profile form the iconic IBM beamspring terminals of the 1970s, this custom set is fully sculpted in Hi-Profile. From its heavily slanted design to the scooped, contoured tops of each cap, the set recreates the feel of vintage keyboards.
DYE-SUBLIMATED PBT: Durable, dye-sublimated PBT build ensures lasting brilliance with an exceptional feel.
APOLLO BASE KIT: This 132 key kit offers coverage for most popular keyboards, including 60%, 65%, 75%, TKL, WKL, and Ortholinear layouts like Planck and Preonic. Add the optional numpad kit for 96-key, full-size, and 1800 layout support."
images/71MvwOWhi6L._AC_SX679_.jpg,3.8,"$79
79","UPC: 783750004862
Weight: 2.700 lbs"
images/514T5CE-P3L._AC_SY300_SX300_.jpg,4,,"Gaming Mechanical keyboard Key caps X 1set，Include 12 Keys ：【 1.2.3.4.5.Q.W.E.R.A.S.D 】 Key puller X 1PC
100% compatible for Logitech G910 G810 G413 G310 K840 G613 Romer-G Mechanical keyboard.(ont only these model)
If you are not sure, please open your keycaps and contrast with our second picture,then you can know if it is fit for you.
These keycaps have a different shape to the surface so that they are easily identified to the touch.but need takes time to adapt!
Easily Interchangeable, if the keycap jumps out, please press down hard (Note! it don't fit for Cherry Mx ""+"" Shape Switches)"
images/71PjjIwoZcL._AC_SX679_.jpg,4.4,"$5
95","CONVENIENCE: The most important keyboard shortcuts right where you need them most.
QUALITY: Durable vinyl. Scratch-resistant. Waterproof. No-residue adhesive.
DESIGN: Simple, professional design. Two sizes available.
TRUST: Created by TeachUcomp, Inc.- Software training professionals since 2001.
STICKER SIZE: This sticker measures 3.5"" wide and 2.95"" tall and is designed to fit laptops 15"" and larger. We have a smaller sticker (for laptops less than 15"") in our store as well.
VERSIONS: These keyboard shortcuts work with Windows versions 11 and 10."
