Image,Ratings,Price,Description
images/71C0YOI1ZcL._AC_SX466_.jpg,4,"$83
69","ERGONOMIC VERTICAL MOUSE: Designed by leading physiotherapists in the UK, the DXT was engineered to promote a neutral, more vertical wrist posture while allowing the hand to work with a light touch fingertip hold providing precision cursor control.
RELIABLE USB WIRED CONNECTION: Plug-and-Play for Windows, Mac & Android
FINGER TIP GRIP INCREASES PRECISION: Unlike other vertical mice, the DXT 2 is held like a pen in the “precision” grip which engages the small muscles and joints of the fingers as opposed to large muscle groups of the shoulder.
IDEAL FOR RIGHT AND LEFT HANDERS: Switch instantly between right and left handed use with the tap of a button. No changes to button-assignments in the operating system are required.
COMFORTABLE TO USE: Lightweight design and low-click buttons ensure maximum comfort when mousing."
images/51OU9MS+2SL._AC_SX466_.jpg,4.2,"$7
95","Optical
3 Buttons
1000 DPI resolution
Navigate quickly and easily with the convenient metal scroll wheel
5 Feet PS/2 Cable
Connectivity technology: Wired"
images/61qmZfyHiGL._AC_SX466_.jpg,4.4,"$22
98","Wired connection provides reliable, battery-free operation
Unique retractable cable management system eliminates cable clutter
Retractable cable stores inside body of mouse
Optical cursor tracking for precision
Plug and play operation - compatible with Windows 8"
images/31g628d7nFL._AC_SX466_.jpg,4.4,"$9
50","2.4GHz wireless transmission.
Up to 10 meters of operating distance.
Movement Detection: Optical
CPI button: 800/1200/1600dpi, cursor speed adjustable.
Number of Total Buttons: 3
Color: White
Mouse dimensions: 4.53"" x 2.56"" x 1.37"" (LxWxH). (115 x 65 x 35 mm)
Power: 1 x AA battery (Not included)."
images/81GeYP55+UL._AC_UY695_.jpg,4.6,"$17
99","Imported
Device Compatibility This 2.4 GHz cordless mouse gives you a 10-meter 33’ range ; Compatibility with PC and MAC makes this a great wireless ergonomic mouse for any device
Faster Wireless Transmission Its 1,600 DPI optical sensor provides a precise response to mouse movements ; Use the scroll wheel for quick, confident navigation and customizable buttons for one-click access to your go-to docs and music
Stow-N-Go USB When you're using your cordless mouse keep the small receiver plugged into your computer’s USB port or tuck it away into the convenient storage compartment inside the mouse for those of you always on the go
AA Battery Includes 1 AA battery ;The Targus computer mouse wireless receiver provides seamless connection to keep you working all day with no interruptions
Limited 1 Year Warranty: Rest easy knowing your ergonomic wireless mouse is covered by our limited 1 year warranty ; An industry leader in tech accessories, Targus gives you the consumer confidence you need with computer keyboards, mice and accessories"
images/41etjpKfkQL._AC_.jpg,3.9,"$9
85","1000 dpi Optical Technology for Precise Cursor Control
Driver-free plug and play
3 button functionality + Quick view scroll wheel
Soft-touch comfort finish
Compatible with Windows and Mac
2.6' Total Expanded Length"
images/41mqkjWaQLL._AC_SX466_.jpg,4.6,"$14
82","This ambidextrous mouse is made for ergonomics and comfort, with a 3-button design that fits both the right and left hand
Wireless optical mouse with 1200 DPI sensor resolution
Get dependable connectivity with 2.4 GHz wireless technology via a Nano USB connection
Easy portability – store the Nano USB receiver inside the mouse when you travel and slip this lightweight optical mouse into a carrying case to enjoy more flexibility on the go
Enjoy 12-month battery life* with the included AA battery"
images/51++i2JTBAL._AC_SX466_.jpg,4.3,"$68
99","Moves your wrist into an ideal 24° angle, eliminating discomfort caused by wrist pronation
Over-sized buttons allow fingers to easily click without overly bending the interphalangeal joints, reducing arthritic discomfort
Thumb cushion encourages a more comfortable grip
Plug-and-play installation, no drivers required"
images/61z0ZGvvLrL._AC_SX466_.jpg,4.6,"$12
99","2.4 GHz connectivity provides fast transmission and virtually no delays
Ambidextrous, contoured shape feels comfortable in either hand
1-Year battery life delivers lasting use without frequent Battery changes
Plug-and-play technology allows immediate use with no software to install
Smart sleep mode helps conserve power for extended performance
2.4 GHz connectivity provides fast transmission and virtually no delays
Note : In case of Wireless mouse, the USB receiver will be provided inside or along with the mouse"
images/51EhsQlYtJS._AC_SX466_.jpg,4.2,"$31
67","Large-size 2.4GHz wireless mouse (not Bluetooth) compatible with Windows and Mac OS
6 button design allows for dynamic usability; includes left, right, middle (in the wheel), forward and backward buttons (left side) DPI switch button, and scroll wheel
Super ergonomic grip with thumb rest and larger design that fits comfortably in the palm of your hand
3 adjustable sensitivity levels in 800, 1200, or 1600 DPI for customized precision control
Plug and play USB Nano receiver included for convenient, easy use
2 x AAA batteries included; batteries last approximately 3.3 months for 2.4GHz mode, with an average of 2 hours of use per day for 20 working days; goes into sleep mode after being idle for 5 minutes"
