Image,Ratings,Price,Description
images/71BQeZtMLYL._AC_UX695_.jpg,4.3,,"100% Synthetic
Imported
Rubber sole
PREMIUM COMFORT: Men’s moccasin slipper in closed back design with indoor & outdoor support
CLASSIC MOC DESIGN: Genuine corduroy house slipper with microterry lining deliver timeless style and warmth throughout the entire year
ISOTONER 360 SURROUND COMFORT: Gel-infused memory foam wraps the entire foot – including the tops, sides, and soles – for the ultimate custom fit
VERSATILE: Durable, rubber outsole provide weatherproof, skid-resistant traction that allows you to easily transition from your home office, to the store to bedroom and is perfect for men of all ages and lifestyles"
images/91KXnFTZSFL._AC_UY695_.jpg,4.6,,"100% Leather and Textile
Imported
Man-made sole
Shaft measures approximately 11.5"" from arch
Boot opening measures approximately 14.5"" around
Premium full-grain leather foot
Sand storm camo printed textile shaft w/ flag patch"
images/61hD9kbGPWL._AC_UX695_.jpg,4.7,,"Made in the USA or Imported
Rubber sole
Upper features a re-designed stitching pattern with twin needle articulation for a premium hand feel and unparalleled comfort
Full-grain leather upper material
Lightweight TPU plate with TPU stud tips
Firm ground studs for use on firm ground pitches
Comfortable lining to improve the first foot feel"
images/71KmFg5NnDL._AC_UX695_.jpg,4.2,,"Rubber sole
MIZUNO ENERZY (FOAM): Offering versatility in its application, while still maintaining softness and resilience.  It will help enhance performance capabilities.
MIZUNO ENERZY LITE
Eco Friendly Materials
G3 Outsole: Outsole provides superior grip with less weight. G3-DR provides added durability in key contact points.
WAVEKNIT"
images/71yr7T4k8sL._AC_UX575_.jpg,4.6,,"100% Textile
Imported
Rubber sole
OMNI-SHIELD: Go ahead, try and get dirty. Omni-Shield helps you stay clean and dry by resisting the absorption of liquids. Unlike most fabrics that absorb moisture, Omni-Shield repels moisture and dries quickly—avoiding stains and keeping you clean
ADVANCED TECHNOLOGY: Our PFG Bahama Vent Boat Shoes feature breathable construction, a lightweight and durable midsole for long lasting comfort, and our advanced traction rubber sole for slip-free movement on wet ground
VERSATILE STYLE: A lightweight and vented casual style shoe designed for great traction on the boat deck or land
WET SURFACE GRIP: Our signature Omni-Grip non-marking wet traction outsole with razor siping provides high power grip across a wide variety of slippery wet surfaces
STAIN RESISTANT: Combining a canvas and leather upper, with our Blood 'n Guts water and stain resistant treatment, that delivers long-lasting top-side wear. The Techlite vented midsole provides superior cushion, and high energy return for all day comfort"
images/71xYy9rf5OL._AC_UX695_.jpg,4.5,,"100% Leather
Imported
Rubber sole
Shaft measures approximately ankle-high from arch
Platform measures approximately 0.75
Air Cooled Memory Foam
Relaxed Fit"
images/7178owJHH6L._AC_UX575_.jpg,4,,"100% Fabric
Imported
Rubber sole
Shaft measures approximately low-top from arch
LACOSTE: A love for the game, a passion for innovation and a certain French elegance; Since 1933, the story of Lacoste has mirrored that of its founder, René Lacoste, the French tennis legend who revolutionized the everyday wardrobe
CLASSIC STYLE: This loafer is crafted with soft leather and finished with Signature Lacoste embossed crocodile logo
COMFORT: Flexible moccasin construction gives you the freedom to move comfortably; Easy slip on design with cushioned foam insole for comfort and shock absorption"
images/81wQ1oE9uNL._AC_UX695_.jpg,4.5,,"Made in the USA or Imported
Rubber sole
MIZUNO ENERZY (FOAM): Offering versatility in its application, while still maintaining softness and resilience.  It will help enhance performance capabilities.
MIZUNO WAVE: The MIZUNO WAVE plate disperses energy from impact to a broader area providing a stable platform and a superior cushioning.
X10 Outsole: Durable carbon rubber that allows for longer wear.
Eco Friendly Materials
Smooth Stretch Woven"
images/71PQjwh5yjL._AC_UX695_.jpg,4.6,,"100% Synthetic
Imported
Synthetic sole
Shaft measures approximately low-top from arch
Lightweight, breathable, stable feel
Lace closure
Textile and synthetic upper"
images/71a7m45ZOKL._AC_UX575_.jpg,4.5,,"Microfiber
Made in the USA or Imported
Synthetic Rubber sole
Waterproof microfiber leather upper
Exoskeleton TPU outsole with removable FTS 3.0 Pulsar cleats designed to move with the natural motion of your foot
REVlite 10mm drop* midsole provides lightweight cushioning & premium responsiveness
CUSH+ insole for increased comfort
2 year waterproof warranty"
images/814uQRjXPqL._AC_UX695_.jpg,4.6,,"100% Leather
Imported
Synthetic sole
Slip on shoe
Air-cushioned, synthetic sole
Softwair sock liner
Slip resistant
Classic doc dna"
images/719ZybK3SDL._AC_UX695_.jpg,4.3,,"Rubber sole
TRACTION CONTROL TECHNOLOGY: walk with tension free and good vibes. Ad Tec Mens Water Shoe has extra grip non slip rubber sole. It has the best slip resistant properties
KEEP FEET COOL and CLEAN: Protect feet from germy surfaces, like the gym locker room, dorm room and shower, Drainage holes throughout sole and upper allow water and sweat to drain away quickly and provides maximum airflow
RELAX INTO COMFORT: Aqua Tecs home and sport sandals cushion your feet with a wide, relaxed fit Like a massage for the soles, they feel great after a day of work on your feet
DURABLE and ENVIRONMENTALY FRIENDLY: Lightweight, pure PVC construction makes these tough yet soft, Flexible material means these slides can be bent to 360 degrees
WEAR ANYWHERE: To the beach, pool, spa, sauna, gym, dorm, camping, in the garden, around the house or after sports. These sandals are truly versatile"
images/51yDdaSZHFL._AC_UY695_.jpg,4.5,,"Imported
Rubber sole
Under Armour's mission is to make all athletes better through passion, design and the relentless pursuit of innovation.
The technology behind Under Armour's diverse product assortment is complex, but the program for reaping the benefits is simple: wear HeatGear when it's hot, ColdGear when it's cold, and AllSeasonGear between the extremes.
Where we started? It all started with an idea to build a superior T-shirt
The technology behind Under Armour's diverse product assortment for men, women and youth is complex, but the program for reaping the benefits is simple: wear HeatGear when it's hot, ColdGear when it's cold, and AllSeasonGear between the extremes."
images/81VtlL6C4YL._AC_UY695_.jpg,4.7,,"100% Leather
Imported
Duratread sole
Shaft measures approximately 14"" from arch
Heel measures approximately 1.5""
Boot opening measures approximately 15"" around
WESTERN BOOT: Comfortable and classic, these sporty cowboy boots will never weigh you down. A full-grain leather foot gleams richly on these durable boots while the traditional four-row stitching adds to the signature Western flair."
images/81cq+Pvm0xL._AC_UX695_.jpg,4.2,,"Ethylene Vinyl Acetate sole
Breathable Upper Sneakers: This dress sneakers aqdopted breathable stretch knit mesh upper allows your feet to stretch and breathe freely,The perfect combination of casual and dress.
Wingtip Oxford Sneakers: These oxford sneakers have the elegant look of classic oxfords with the comfort and breathability of running shoes. We combine the sneaker outsole with the style of dressy to create dress shoes for formal business occasions and everyday commutes
Classic lace up dress sneakers : These lace-up closure mens Oxford shoes with an elastic collar construction easy to take on and off. the removable buffer memory foam insole, suitable for your foot shape, providing excellent cushioning and the best fit. Get a long time comfort when dressy.
Lightweight Dress Shoes: Each pair only weighs 0.54lb(size 8). these men’s dress shoes are lightweight and make walking burden-free.The EVA&Rubber outsole that is durability, anti-slip, shock absorbing and extremely soft. Deep grooves in the flex of the sole make every step lighter and more comfortable even after a whole day of walking and standing,lets you walk freely with ease.
Multi-Dressing:This casual dress shoes goes well with slacks,jeans, shorts, dressy, casual pants etc. Ideal for dates, business,working, walking, commuting, traveling ,social party's or a night out.This casual shoes will become the most popular shoe in your shoe closet."
images/71YU1OvlgKL._AC_UX575_.jpg,4.2,,"Imported
Polyurethane sole
Lightweight sole provides cushioning, grip and flexibility, using innovative ECCO FLUIDFORM Direct Comfort Technology
HYDROMAX treated leather and tongue construction provide enhanced water resistance
Crafted from full-grain leather made in our own tanneries
Textile lining and molded removable insole offer softness and breathability
Waxed textile laces can be adjusted for a secure fit"
images/614Hg38NVXL._AC_UX695_.jpg,4.3,,"Made in the USA or Imported
Rubber sole
Adjustable synthetic strap with soft foam lining for added comfort & perforations for breathability
Textured foam footbed for unprecedented comfort
EVA outsole built with durable traction pods in heel for lightweight cushioning & comfort"
images/71GWNsIg32L._AC_UY695_.jpg,4.5,,"100% Leather
Imported
Rubber sole
Shaft measures approximately mid-top from arch
ADVANCED TECHNOLOGY: Columbia Men's Crestwood Mid Waterproof Wide Hiking Boot features our lightweight, durable midsole for long lasting comfort, superior cushioning, and high energy return as well as an advanced traction rubber sole for slip-free movement on rough ground.
HANDY FEATURES: Treacherous days out on the trail are comfortable and worry-free with this boot's waterproof full-grain leather and mesh bootie construction and its durable mesh tongue for breathability.
ADJUSTABLE FEATURES: The Crestwood Mid Waterproof Wide Hiking Boot features a lace-up closure for an adjustable, secure fit."
images/61YDUGvuKYL._AC_UY695_.jpg,4.6,,"100% Leather
Imported
Rubber sole
Shaft measures approximately high-top from arch
Casual athletic sneaker
Rebound"
images/61Mxc0aNT4L._AC_UX695_.jpg,4.6,,"Synthetic Rubber sole
Shaft measures approximately Ankle from arch
Cushioned Insole for added comfort
Synthetic Nubuck upper
Durable synthetic lug rubber outsole
Breathable Lining
Lace-up closure for an adjustable, secure fit, featuring custom eyelets"
images/71NetrszpzL._AC_UX695_.jpg,4.7,,"Imported
Rubber sole
TPU molded cleat outsole provides superior traction on both turf and natural surfaces
Fit Weave upper for durability and stretch
FuelCell foam delivers a propulsive feel to help drive you forward
Lace closure offers a secure fit"
images/71FWfTqjbGL._AC_SX679_.jpg,4.3,"$165
00","100% leather-and-synthetic
Imported
Full grain SPR leather upper
High performance mesh lining
Georgia waterproof system
Nylon Pull Tab
Twin gore panels for great fit"
