Image,Ratings,Price,Description
images/719ZtrVAiaL._SX466_.jpg,4.7,"$9
99","Each perfectly-sized egg shaker makes its own unique sound for a rocking good time! Little ones will love to shake up playtime with these three cheerful characters. For other discoveries, be sure to check out our complete line of Explore & More baby toys
Three pieces: Owl, Hedgehog and Fox
Each shaker makes its own unique sound
Bright colors, playful textures and easy-to-hold design for little hands
Ages 3m+; PVC-free & Phthalate-free; Size (inches): 2.25l x 2w x 2.75h; (cm): 6l x 5w x 7h"
images/61MDzHTPXcL._SX466_.jpg,4.7,"$9
97","Let bath time tickle your little one’s imagination. With Nuby’s Wacky Waterworks, getting clean has never been more fun.
The Wacky Waterworks is a bath toy with pipes and valves that encourages interactive play. Your child will have fun for hours, or at least until bath time is over.
Helping your little one grow and learn is rewarding as a parent. Give your child the tools with a toy designed to help develop hand-eye coordination and stimulate cognitive growth.
The Wacky Waterworks bath toy is designed to engage your child’s senses. Vivid colors draw your child’s attention while valves and pipes help them learn cause and effect.
Your child controls the variety of outcomes with the Wacky Waterworks. The water pressure is directed by twisting the valves, providing kids with many different combinations of play.
Easy for parents to put together before bathtime. The Wacky Waterworks conveniently attaches to the shower wall with the included suction cups."
images/61uUjJfpu8L._AC_SX679_.jpg,4.8,"$34
99","Plastic
Pretend vanity musical infant toy with two modes of learning play
30+ sing-along songs, tunes, and phrases teach letters, colors, textures, greetings and opposites
""Magical"" activations and 6 dancing lights
Comes with sparkly mirror and fun accessories including comb, lipstick, bracelet and soft powder puff
For infants and toddlers ages 6-36 months"
images/619d4UbZOrL._SX466_.jpg,4.8,"$9
95","RELIEF FOR SORE GUMS – Our Silicone Teethers soothe babies’ sore gums; Shaped for little hands to grip, allowing babies to hold on tight as they gnaw away aches from emerging teeth; May be chilled for added relief
SENSORY LEARNING – Babies can explore as they soothe sore gums; Multiple textures and shapes help in development of sensory and motor skills
LAB TESTED – Silicone does not contain any petroleum-based plastics or toxic chemicals like those found in plastics; Our teethers are safe to use and are BPA-free, PVC-free, cadmium-free, phthalate-free and lead-free
EASY-TO-CLEAN – Hand wash and dishwasher safe; Can be boiled to clean; Silicone can absorb scents, so we recommend cleaning with unscented, natural detergent
FOR 3 MONTHS UP – Not a toy; Requires adult supervision; Inspect regularly for damage; Discard immediately if damaged or torn"
images/71oKSi+8PJL._AC_SX679_.jpg,4.6,"$26
49","SENSORY PLAY: The CoComelon Chase brings the best of sensory play, with 3 built-in play modes!
INTERACTIVE FUN: Engage your child with the interactive activities: Chase, Hide ‘N Seek, Sit ‘N Play!
SING ALONG: Sing along to clips of ‘Heads Shoulders Knees and Toes’ and ‘Animal Dance Song’!
PHRASES & SOUNDS: Features adorable phrases and sounds from CoComelon, like JJ’s laugh, and more!
COLLECT THEM ALL: Bring the fun home with CoComelon toys, including plush, figures, vehicles & more!
Target gender: unisex"
images/61QZzXWgIuL._SX466_.jpg,4.8,"$14
99","The Bitzy Crinkle is a loveable sensory toy that excites baby with a crinkle sound, textured ribbons and a braided teething ring
The crinkle sound helps teach baby cause and effect, all while keeping them amused with its gentle sound
Colorful ribbons will captivate your little one with their movement and entertain them with their texture
A braided teething ring soothes and massages sore gums
The bunny Bitzy Crinkle is made of soft, natural cotton fabric and includes embroidered facial features; designed for ages 0 months and up"
images/51yciCryhqL._SX466_.jpg,5,"$8
99","The Itzy Pal infant toy and teether includes a soft, plush dinosaur character and a gentle silicone teether
The Itzy Pal features an engaging crinkle sound and textured ribbons that are sure to keep baby’s hands busy
The included silicone teether features texture to help soothe and massage sore gums while baby is teething
An included attachment ring allows you to quickly and easily clip the Itzy Pal to a car seat or stroller for on-the-go use
Designed for ages 0 months and up"
images/518OkqTi92L._SX466_.jpg,4.9,"$12
99","The Bitzy Busy Ring includes a braided teething ring and dangling toys that feature textured ribbons, crinkle sounds and a gentle jingle sound to entertain baby
The Busy Ring also includes a textured teether and a dangling star to help encourage reaching and grasping
The toy can easily attach to a car seat or stroller to keep baby entertained when on the move
Made of natural cotton fabric and soft velour to be gentle on baby’s skin
Designed for ages 0 months and up"
images/615dwbJJ5XL._AC_SX679_.jpg,4.7,"$8
99","Make Bath Time More Fun - This luxury 36-piece play set of bath foam letters and numbers makes bath time an enjoyable, fun, and educational experience with your little ones. Our foam letters and numbers stick to the bath or shower walls when wet and float in water!
Safe for Toddlers and Children - Each set comes with 36 colorful, non-toxic, BPA free foam letters (A-Z) and foam numbers (0-9). Letters and numbers size: height 8 cm wide, 5.5 cm deep. Recommended for age 3+
No More Moldy Toys - Each set comes with a mesh organizer that has 2 suction cups that attach to the wall that make set up and clean up time quick and easy! Our mesh organizer is the ideal bath organizer because mesh netting allows for air to flow in while all the water drains out. Your kid's toys will stay dry and clean when stored in the mesh organizer.
Easy to Take on the Go: This Click N’ Play 36 piece foam bath set is the perfect toy to bring in the car, to a grandparent's house, or on a trip! Simply grab the mesh organizer and go.
Turn Bath Time into Learning Time: These foam letters and numbers will help your little one learn the alphabet, to count, to spell, learn different colors and most importantly, have fun along the way."
images/71SVVrYwt9L._SX466_.jpg,4.6,"$8
31","Set of 3 fun color changing fish bath toys
Magically changes color in warm water (recommended temperature from 98.6°F - 100°F/ 37°C-37.8°C)
Fish mix and match to create unique color/fish combinations
Each fish has a unique palette and transforms back to original color once dry
Encourages creative play while teaching cause and effect
Fish are uniquely designed to float upright when dropped in water
12+ months"
