Image,Ratings,Price,Description
images/71BYGwotlJL._SX466_.jpg,4.8,"$18
00","CLASSIC STORYTIME: Help baby to learn and begin story time with a soft fabric book featuring Peter Rabbit. An adorable 6.5 inch on-the-go book lets baby play as you read a story together.
SOFT TEETHING TOY: Fun interactive materials keep baby engaged in the stroller, car seat, or at home. This book features a crinkly sound, squeaker, and textured teether.
BABYS FIRST TOY: A baby essential, this carseat and stroller toy is ideal for baby showers, 1st birthdays, and is popular for boys & girls ages 0 months to toddler. Machine washable and BPA Free.
CRINKLE BOOK: Soft books, or teether books, are classic retro toys that have amused babies for decades. This interactive infant book delights babies with textures, sounds, & bright colors to discover.
MODERN CLASSIC BABY TOY: Beatrix Potter's Peter Rabbit is instantly recognizable bringing sweet memories from your own childhood as it helps your child to learn, play, and grow."
images/61p0-suJRzL._AC_SX679_.jpg,4.8,"$16
99","BLACK AND WHITE DEVELOPMENTAL TOYS: From Manhattan Toy’s award winning Wimmer-Ferguson infant collection - the original innovator of black and white developmental toys. The patterns of all Wimmer-Ferguson products adapt to baby's changes in visual development by featuring a range of design complexity and color, inspired by laboratory research.
MIND-SHAPES MULTISENSORY PLAYSET DETAILS: Each shape features visually stimulating, Wimmer-Ferguson researched black and white and color print graphics and hidden auditory stimuli, such as crinkle paper, a rattle, and a chime.
MADE FOR LITTLE HANDS: The Mind-Shapes playset is a safety rated baby toy for newborns and up that includes three unique soft sculpted shapes with various textures - sized and weighted just right for little hands to grasp and move around.
VISUALLY APPEALING HIGH CONTRAST TOY FOR INFANTS: Professional research has shown that newborns are more attracted to high-contrast patterns than to color or brightness alone. The Wimmer-Ferguson Mind-Shapes were designed for this purpose, encouraging baby to learn pattern recognition.
WIMMER-FERGUSON COLLECTION BY MANHATTAN TOY: The developmental toys for babies and infants in the Wimmer-Ferguson collection encourage eye-hand coordination, gross motor activity, self-awareness, sense of object permanence and experience with cause and effect."
images/61+wojevvsL._AC_SX679_.jpg,4.6,"$38
99","Electronic robot friend with lights, phrases and sounds for preschool kids ages 3-6 years
3 ways to play: free coding, learning challenges, and ""secret codes""
Input a code to decide where Code 'n Learn Kinderbot goes
4 simple machine accessories & ""secret code"" booklet to unlock more learning
Helps get kids ready for kindergarten with lights, actions, and fun phrases about colors, shapes, and more
Item arrives in frustration-free, easy-to-open packaging that’s 100% recyclable. For a gift-ready box, select “Ship in Amazon packaging” at checkout."
images/81KUXxfLwRL._SX466_.jpg,4.8,"$5
99","Peekaboo flap wings encourages touch, promoting tactile development
Crinkle and jingle awaken auditory awareness
Knottie antennas and textured teether handles stimulate baby’s gums
Easy-to-grasp handle helps stimulate fine motor skills
Bright colors help stimulate visual development"
images/61DTd2rpTNL._AC_SX679_.jpg,4.7,"$24
99","Interactive baby walker and learning toy with 2 ways to play as your child grows: Sit & Play, Stand & Walk
Fun hands-on activities for sitting babies including book page to turn and buttons to press for lights, sing-along songs and phrases
Phrases and sing-along songs teach letters of the alphabet and numbers
Easy-grasp handle and sturdy 4-wheel base help steady baby’s first steps
Helps strengthen fine and gross motor skills for babies and toddlers ages 6 months and older"
images/61QZzXWgIuL._SX466_.jpg,4.8,"$14
99","The Bitzy Crinkle is a loveable sensory toy that excites baby with a crinkle sound, textured ribbons and a braided teething ring
The crinkle sound helps teach baby cause and effect, all while keeping them amused with its gentle sound
Colorful ribbons will captivate your little one with their movement and entertain them with their texture
A braided teething ring soothes and massages sore gums
The bunny Bitzy Crinkle is made of soft, natural cotton fabric and includes embroidered facial features; designed for ages 0 months and up"
images/51yciCryhqL._SX466_.jpg,5,"$8
99","The Itzy Pal infant toy and teether includes a soft, plush dinosaur character and a gentle silicone teether
The Itzy Pal features an engaging crinkle sound and textured ribbons that are sure to keep baby’s hands busy
The included silicone teether features texture to help soothe and massage sore gums while baby is teething
An included attachment ring allows you to quickly and easily clip the Itzy Pal to a car seat or stroller for on-the-go use
Designed for ages 0 months and up"
images/518OkqTi92L._SX466_.jpg,4.9,"$12
99","The Bitzy Busy Ring includes a braided teething ring and dangling toys that feature textured ribbons, crinkle sounds and a gentle jingle sound to entertain baby
The Busy Ring also includes a textured teether and a dangling star to help encourage reaching and grasping
The toy can easily attach to a car seat or stroller to keep baby entertained when on the move
Made of natural cotton fabric and soft velour to be gentle on baby’s skin
Designed for ages 0 months and up"
images/61dZsP6T1-L._AC_SX679_.jpg,4.5,"$20
49","CLASSIC POUNDING TOY: The Melissa & Doug Pound & Roll Tower is a classic pounding toy. Kids can pound 4 balls through the built-in holes and watch them roll down the ramps.
HIGH-QUALITY CONSTRUCTION: This wooden pounding toy is made from durable and child-safe materials that deliver exceptional quality and value, making it a top seller and a childhood favorite.
BRIGHTLY COLORED PIECES: The Melissa & Doug Pound & Roll Tower features brightly colored and smoothly sanded pieces that help children build early shape, color, and size-differentiation skills.
GREAT GIFT FOR KIDS FROM 2 TO 4 YEARS: The Melissa & Doug Pound & Roll Tower makes an exceptional gift for kids from 2 to 4 years. Add the Melissa & Doug Shape-Sorting Cube to round out the hands-on, screen-free play experience.
“THE GOLD STANDARD IN CHILDHOOD PLAY”: For more than 30 years, Melissa & Doug has created beautifully designed imagination- and creativity-sparking products that NBC News called “the gold standard in early childhood play.”"
images/717P+fI-K1L._AC_SX679_.jpg,4.7,"$9
99","Shape Sorting Toy: Match each shape to the right place, slide them down their respective chutes, and listen to the silly sounds as they go down!
3 Shapes: This fun shape sorter comes with 3 colorful shapes for your little one to play with – a square, a circle, and a triangle.
Play & Repeat: Flip this colorful shape sorter to retrieve the pieces and watch the colorful beads slide around while you’re at it!
Tiny Hands-Friendly: These uniquely-shaped pieces are easy for tiny hands to hold and sort with.
Developmental Toy: The Shapes & Sound Sorter develops color and shape recognitions skills while improving fine motor skills and hand-eye coordination.
Age: This colorful shape sorting toy is recommended for toddlers 18 months and up.
Trustworthy: Battat is a family-owned company, established in 1897."
