Image,Ratings,Price,Description
images/71zgpHgRo1L._AC_SY879_.jpg,3.5,"$39
99","Aerodynamic ENGINEERED AIR-through ventilation: Enhance your gaming comfort with built-in ventilation to reduce heat exchange.
Powerful Software Control: With the Ventus custom mouse software, adjust multiple setting for a one-of-a-kind gaming experience and look.
Full Customization: With 7 programmable buttons, 5 individual profiles, adjustable weight system, selectable polling rates and more with easy to use software control interface.
Tactile Response: Gain lightning quick response times with OMRON gaming switches for the ultimate in reliability and control.
On-The-Fly DPI: In the heat of the battle, adjustable DPI buttons positioned perfectly for unbeatable access while in game.
The Perfect Fit: Coated in smooth soft touch plastic with a rounded ambidextrous back, grip with ease and be prepared for even the most intense gaming battles."
images/51BYAJeKCBL._AC_SX466_.jpg,4.6,"$34
99","Customize DPI Switch mode 1: 500/1000/2000/3000/6200 adjusted via the buttons of the mouse
Customize DPI Switch mode 2: DPI can be adjusted freely by 100 from 100 to 12400 via programming software
Polling Rate: Up to 1000 Hz; switchable: 125HZ/250HZ/500HZ/1000HZ (Default 500HZ)
Buttons: 18 (18 out of 19) are customizable
Tracking System: optical"
images/71iNS0Z0YFL._AC_SX466_.jpg,3.7,"$18
94","Allows wireless connectivity to most Android and Windows Bluetooth enabled tablets and Windows/Mac computers – no receiver required, simply pair your device and you’re ready to go
Blue LED - Navigate your computer anywhere, on virtually any surface with precision and control, including: glass* desk surfaces, granite counter tops, hardwood floors, or even airport carpeting
1600 DPI – High sensitivity, great for accurate movement
Ambidextrous design – perfect for right or left-handed users with with ergo- friendly shape and easy grip surface
Verbatim has been a leader in data storage technology since 1969, and guarantees this product with a 1-year limited warranty and technical support."
images/41qKr5F0yJL._AC_SX466_.jpg,4.7,"$39
98","Mouse Pointing Device: Pointing Device Connectivity Technology:Wireless Pointing Device
Movement Detection: Optical Interfaces/Ports
USB Physical Characteristics
Watermelon design
Logitech Product Model: M325c Product Name: M325c Mouse Product Type"
images/51Lmm2f6IuL._AC_SX679_.jpg,4.7,"$56
95",
images/31pcx4X+iLL._AC_SX466_.jpg,4.5,"$19
99","【MULTI-DEVICE WIRELESS CONNECTION】This wireless mouse has three connection modes and can be connected at the same time. It comes with TYPE C receiver, USB nano reveiver and Bluetooth function. You can control three devices at the same time, switch freely between Android, tablet and Mac with just one button
【SILENT CLICKING & ADJUSTABLE DPI】Quiet clicks can bring a better user experience and free your worry about bothering others and keep you stay focused while working. 3 adjustable DPI lecvels (1000/1600/2400) allows you to change the cursor sensitivity easily depending on your activity and track more smoothly over a variety of surfaces
【RECHARGEABLE & AUTO-SLEEP】Easily recharged through the included micro usb cable and built-in durable 300mAh lithium rechargeable battery. It will enter auto sleep mode if you don't use it for a few minutes to save battery and click it, the mouse will enter working mode again
【WIDE COMPATIBILTY】Bluetooth mode supports Bluetooth enabled devices with Windows / Android / Mac OS system. 2. 4G wireless mode supports all devices with usb port or type C port. Fits for PC, laptop, cellphone, Mac. 【NOTE: the usb receiver is stored in the battery compartment】
【COMFORTABLE】 Slim shape fits your hands perfectly and minimizes hand-fatigue. Frosted surface makes it sweat proof & anti-slip. Every Vive Comb product includes 12-month . If you have problems with product, please contact us to solve it for you"
images/71hWbJQqBSL._AC_SX466_.jpg,3.8,"$31
86","Mouse functions via Bluetooth connection, no USB cable or receiver required
Large enough for comfortable desktop use, yet small enough for the mobile user
Ergonomic shape provides support to help prevent palm strain; designed for left and right handed users
PC, Mac and Netbook compatible
Limited warranty does not cover products purchased from 3rd party sellers"
images/61Ey90HnSCL._AC_SX466_.jpg,3.7,,"Wireless curved mouse connects via USB receiver
For all laptop and desktop support USB 2.0
Slim ergonomic mouse is perfect for home and office use
Optical tracking technology mouse works on many different surfaces
Nano Receiver"
images/21CgzIkF7OL._AC_.jpg,5,,AbilityOne Product
images/71FbhP1RvHL._AC_SX466_.jpg,5,"$24
99","Designed for Comfort - If you're looking for an ergonomic mouse, the Targus Midsize Comfort mouse fits perfectly in your hand and gives you the support you need to work all day long. 
Bluetooth + Customized Response Capability - Featuring 2.4 GHz + Bluetooth and 5.0 wireless connectivity, this Bluetooth mouse for laptop or computer keeps you connected. Adjustable 800, 1200, 1600, or 2400 DPI for customized response sensitivity
Multi-Device Connectivity - Connect up to 3 devices to this cordless mouse. Experience freedom from cords with two wireless connectivity options. Don't worry about toggling USB receptors. Connect with Bluetooth and you're good to go
DefenseGuard Protection - This mouse features Targus DefenseGuard Protection. Unlike topical sprays, DefenseGuard mice are treated with an additive that does not wear off and lasts for the life of the product 
Limited 2-year Warranty - Our limited 2-year warranty on all computer keyboards, mice & accessories means you’re covered for specific parts and types of damage, and for differing durations depending on the product type "
images/71cd+YB6NpL._AC_SX466_.jpg,4.3,"$19
03","Truly silent mouse featuring Silent Technology silent click switches and rubber covers
Ergonomic design with thumb support lets you work all day with ease
Adjustable DPI button – easily switch between 800 1300 and 1600 DPI 2 4Ghz wireless connection for lag-free performance
Blue LED technology allows for use on virtually any surface with precision and control Plug-and-forget nano receiver connects mouse to computer
Verbatim has been a leader in data storage technology since 1969 and s this product with a 1-Year Limited and technical support"
images/51to4LHOOKL._AC_SX466_.jpg,4.6,"$24
99","Bluetooth 5.0 and Microsoft Swift Pair technology let you connect this Bluetooth mouse conveniently and pair effortlessly with up to two devices at once and quickly switch between them with the push of a button
The blue optical sensor in the wireless computer mouse allows you to work on almost any surface
Get more done with revolutionary, distraction-free silent buttons, and on-the-fly adjustable DPI controls
The Lenovo 600 Bluetooth Silent Mouse is sculpted to be comfortable to rest your palm on
Compact, portable wireless Bluetooth mouse has a low-profile, minimalist design that makes it easy to carry and fit into pockets without bulging"
images/51tUckSLgjL._AC_SX466_.jpg,4.4,"$31
99","With its lightweight design, precision blue optical sensor, and silent buttons, the Lenovo Go USB-C Wireless Mouse ensures that you'll be ready for anything, working whenever and wherever you please
Tons of productivity features are packed into the smaller form of this USB-C mouse, including adjustable DPI sensitivity (2400, 1600, 800), shortcuts for online meetings, and a programmable utility button
Stay connected effortlessly with an up to 3-month rechargeable battery that reaches full charge in under 1.5 hours; get back to work faster with a 15-minute quick charge for a week's worth of power
The lightweight, ambidextrous design is comfortable in the right or left hand and small enough to take with you wherever you go
The 2.4 GHz wireless Nano USB-C receiver supports universal pairing with Lenovo Unified Pairing; Windows and Chrome compatible"
images/51VFSet64sL._AC_SX466_.jpg,4.7,"$46
77","The Lenovo Go Wireless Multi-Device Mouse supports pairing up to 3 devices using USB-C and Bluetooth with a quick switch button, while the Lenovo Unified Pairing Receiver allows you to connect other devices with one dongle
The blue optical sensor on this wireless mouse ensures you experience maximum precision on almost every surface, plus you'll enjoy on-the-fly adjustable DPI sensitivity
Crafted as an all-in-one solution, this mouse features a programmable utility button with shortcuts configured for Microsoft Teams meetings by default
With a fast-chargeable battery that provides 2 months of use on a single 1.5-hour charge and supports both wired USB-C and wireless Qi charging, the Lenovo Go Wireless Multi-Device Mouse is hard to beat
Compatible with Windows and Chrome devices; 2.4 GHz connection required at launch"
images/513pA2zq1NL._AC_SX679_.jpg,4.3,"$8
95","Compact, pocket-size: perfect for on-the-go users
Precise optical sensor
4-Button with 2 adjustable DPI settings 1000/1600DPI
2. 4GHz wireless dongle stores in the bottom of the mouse & 1-AAA Battery is included
Ambidextrous design to provide comfort and control for either hand"
images/71K-NrkNY5L._AC_SY679_.jpg,3.7,"$17
66","Buttons: 3 (left, right, scroll)
Operation Range: 30-Feet, 360 degrees
Resolutions: 1000 / 2000 DPI
Operating Voltage: 1.5V
Operating Current: 15mA
Compatible With: Windows 98SE/ 2000/ XP/ ME/ Vista/ 7/ Mac OS
1x AA Alkaline Battery (Not Included)"
images/61BdESuIcRL._AC_SX466_.jpg,3.4,,"Wireless curved mouse connects via USB receiver
For all laptop and desktop support USB 2.0
Slim ergonomic mouse is perfect for home and office use
Optical tracking technology mouse works on many different surfaces
Nano Receiver"
images/71ozttwXoHL._AC_SX466_.jpg,4.4,"$20
52","Truly silent mouse featuring Silent Technology silent click switches and rubber covers
Ergonomic design with thumb support lets you work all day with ease
Adjustable DPI button – easily switch between 800 1300 and 1600 DPI 2 4Ghz wireless connection for lag-free performance
Blue LED technology allows for use on virtually any surface with precision and control Plug-and-forget nano receiver connects mouse to computer
Verbatim has been a leader in data storage technology since 1969 and s this product with a 1-Year Limited and technical support"
