Image,Ratings,Price,Description
images/81Ys2tYhPnL._AC_UX695_.jpg,4.3,"$46
95","100% nubuck leather
Imported
Rubber sole
Kick around town in the daylong comfort of the SKECHERS® Stamina Cutback sneaker.
Nubuck leather and synthetic upper materials.
Lace-up closure.
Reflective hits add a boost of visibility in low lighting.
Plush tongue and collar. Breathable fabric lining offers a great in-shoe feel. Memory foam insole. Stabilizer mid-foot design. Flexible, high-traction rubber outsole. Imported. Measurements: Weight: 13 oz Product measurements were taken using size 8, width D - Medium. Please note that measurements may vary by size. Weight of footwear is based on a single item, not a pair."
images/71cRRjOmiSL._AC_UX695_.jpg,4.4,"$29
99","100% Croslite
Imported
Ethylene Vinyl Acetate sole
Heel measures approximately 1.3""
SPORTY. STYLISH. COMFORTABLE: Slip into the evolved Crocband III Slides for men and women. These women's and men's slides will add a dash of athletic inspiration to any casual outfit.
LIGHTWEIGHT: These sandals for women and men feature a low-profile design for a sleeker look. These women's and men's slide sandals are great for pregame, post-workout and leisure time spent at the beach, backyard and beyond.
WHAT SIZE SHOULD I BUY?: These shoes offer a relaxed fit and we recommend ordering a size down to the next largest whole size."
images/71MXk0NzpqL._AC_UX695_.jpg,4,,"100% Synthetic
Imported
Rubber sole
Midsole with full rubber coverage delivers added cushioning for enhanced comfort and impressive support
Mesh upper designed for a lightweight feel and enhanced airflow
Underfoot rubber for unmatched traction and a stable base
TPU-infused design and reaction-diffusion engineering for exceptional durability
Minimus construction and premium liners allow for a sock-free training session"
images/71-AzdQwnjL._AC_UX575_.jpg,4.5,,"100% Fabric
Imported
Rubber sole
Suede/mesh upper
Lace-up closure for a secure fit
'70s heritage design with a modern twist"
images/61fPnk4496L._AC_UX575_.jpg,4.6,,"Imported
Synthetic Rubber sole
Microfiber leather upper with opti-dri waterproof protection
5 Spike dura-rubber outsole for maximum stability and control
Forged DX midsole for natural ground feel and comfort
5mm PLUSfoam insole for increased comfort
2 Year limited waterproof warranty"
images/61i6H34O8GL._AC_UX695_.jpg,4.4,,"100% Leather
Imported
Polyurethane sole
Unique ECCO direct-injected PU with TPU heel flick and leather welt construction, combining elegance and comfort
Soft, comfortable leather-textile lining ensures a perfect inner climate
ECCO Comfort Fiber System (ECFS) provides increased air circulation for a perfect inner climate
Removable leather covered insoles
Premium full grain leather uppers"
images/614nRBNdjxL._AC_SX679_.jpg,4.3,"$118
69","Closure system: single L6 dial B and single strap
Outsole: Injected carbon/TPU co-injected studs
Insole: fizzy: K cycling insole
Weight: 282g (size 42. 5)
Upper: laser perforated Microtel"
images/71iN5VA4aEL._AC_UX575_.jpg,4.4,,"Imported
Rubber sole
Charged Vantage 2
Charged Vantage 2
Charged Vantage 2
Charged Vantage 2"
images/7111lWamnsL._AC_UX575_.jpg,4.5,,"Made in the USA or Imported
Rubber sole
CONNECTS TO UA MAPMYRUN: tracks & analyzes your running metrics to help make you a better runner
Engineered spacer upper with a minimalist design for breathability, durability & lightweight containment
External TPU heel wrap provides lightweight structure & support for added lockdown
Molded EVA sockliner provides added comfort, resiliency & cushioning for high-mileage performance
Responsive UA HOVR cushioning reduces impact, returns energy, and helps propel you forward"
images/61gbnUU03TL._AC_UY675_.jpg,4.1,,"100% Synthetic
Imported
Synthetic sole
Engineered Upper, Flexible Rubber Outsole
Unlisted, A Kenneth Cole Production, is a trend-right style brand that takes the guesswork out of fashion. Our effortless collection provides occasion-ready pieces that are easy to wear at a value that’s hard to beat.
Every man's closet should have a pair of stylish mens sneakers. Sneakers go with everything and are by far one of the most versatile items you can own. The right sneakers can elevate your style and get you noticed.
How to Style - Mens casual sneakers are being worn with everything these days from suits to casual outfits. Dress them down with a ripped pair of jeans, or dress them up with some white chinos and a button up to make your casual look more modern.
Imported, Designed in The U.S.A."
images/81kMJX+0CVL._AC_UX695_.jpg,4.3,,"Imported
Rubber sole
Lightweight knit upper for comfort, support and style
Alloy toe for impact and compression protection
FuelFoam midsole with slip resistant rubber outsole
Cushioned PU insole
Comply with ASTM F2413-18 Impact Resistance and Compression Resistance
Comply with ASTM F2913 Slip Resistance"
images/71c6bmXvXsL._AC_UX695_.jpg,4.2,,"Made in USA or Imported
Thermoplastic Elastomers sole
Shaft measures approximately Ankle from arch
Boot opening measures approximately 7"" around
This classy dress boot is a versatile option for work or an evening out
Waterproof leather upper
Removable Ortholite footbed that softens impact and wicks away moisture"
images/712ltE7J6VL._AC_UY695_.jpg,4.6,,"100% Leather
Rubber sole
Shaft measures approximately Ankle from arch
Boot opening measures approximately 10"" around
Designed with quality and comfortable in mind
Perfect fit and stylish for any occasion
Upper made with premium leather from an LWG Silver-rated tannery"
images/71FDCObkd3L._AC_UX695_.jpg,4.4,,"Polyurethane sole
Unique ECCO direct-injected PU with TPU heel flick and leather welt construction, combining elegance and comfort
Soft, comfortable leather-textile lining ensures a perfect inner climate
ECCO Comfort Fiber System (ECFS) provides increased air circulation for a perfect inner climate
Removable leather covered insoles
Premium full grain leather uppers"
images/71ltanyzX-L._AC_UX695_.jpg,4.7,,"Canvas
Imported
Rubber sole
Shaft measures approximately not_applicable from arch
Casual washed canvas slip-on sneaker with clean moc toe design
Canvas lining
Soft cushioned Achilles pad for comfort and Heel-lock"
images/716pUP1tWOL._AC_UX695_.jpg,4.5,,"100% Leather
Imported
Man made sole
Shaft measures approximately 5.75"" from arch
Boot opening measures approximately 10.5"" around
Rich leather upper with topstitching detail
Synthetic lining"
images/7149G+Jd5FL._AC_UX695_.jpg,4.5,,"Imported
Rubber sole
The modern update to our classic lifestyle sneaker
Effortlessly versatile leather, suede or nubuck cupsole sneaker for every occasion
Luxuriously comfortable footbed with a textile cover softly pads each step with improved breatheability"
images/814FWJL-MuL._AC_UX695_.jpg,4.1,,"Rubber sole
BIOM Technology encourages your foot to move more naturally and efficiently, and has an anatomical fit, plus a low profile that lets you feel connected to the trails
Soft and ultra-light PHORENE midsole delivers energy return and bounce
Innovative cleats on the ECCO PERFORMANCE RUBBER+ outsole offers grip, multi-directional traction and stability
GORE-TEX membrane for 100 percent waterproof and windproof protection to keep you dry and comfortable
Crafted from a mix of ripstop fabric and premium ECCO Nubuck Leather from our own tanneries"
